,word,afinn_score,sentiment,bing_score,combined_score
2985,forsake,0.0,positive,-3.0,-0.75
2986,forsaken,0.0,positive,-3.0,-0.75
2987,forswear,0.0,positive,-3.0,-0.75
2931,flighty,0.0,positive,-3.0,-0.75
2994,foul,0.0,positive,-3.0,-0.75
2995,foully,0.0,positive,-3.0,-0.75
2996,foulness,0.0,positive,-3.0,-0.75
2997,fractious,0.0,positive,-3.0,-0.75
2998,fractiously,0.0,positive,-3.0,-0.75
2930,flickers,0.0,positive,-3.0,-0.75
2929,flickering,0.0,positive,-3.0,-0.75
2928,flicker,0.0,positive,-3.0,-0.75
2999,fracture,0.0,positive,-3.0,-0.75
3000,fragile,0.0,positive,-3.0,-0.75
2927,flicering,0.0,positive,-3.0,-0.75
2924,fleeting,0.0,positive,-3.0,-0.75
2922,fleer,0.0,positive,-3.0,-0.75
2921,fleeing,0.0,positive,-3.0,-0.75
2982,forlorn,0.0,positive,-3.0,-0.75
2981,forgotten,-1.0,negative,0.0,-0.75
2978,forgetfulness,0.0,positive,-3.0,-0.75
2964,forbidding,0.0,positive,-3.0,-0.75
2943,flout,0.0,positive,-3.0,-0.75
2946,fluster,0.0,positive,-3.0,-0.75
2950,foe,0.0,positive,-3.0,-0.75
2955,fooled,0.0,positive,-3.0,-0.75
2956,foolhardy,0.0,positive,-3.0,-0.75
2958,foolishly,0.0,positive,-3.0,-0.75
2959,foolishness,0.0,positive,-3.0,-0.75
2962,forbid,0.0,positive,-3.0,-0.75
2963,forbidden,0.0,positive,-3.0,-0.75
2965,forced,-1.0,negative,0.0,-0.75
2977,forgetfully,0.0,positive,-3.0,-0.75
2966,forceful,0.0,positive,-3.0,-0.75
2967,foreboding,0.0,positive,-3.0,-0.75
2968,forebodingly,0.0,positive,-3.0,-0.75
2936,floored,0.0,positive,-3.0,-0.75
2973,forfeit,0.0,positive,-3.0,-0.75
2974,forged,0.0,positive,-3.0,-0.75
2975,forget,-1.0,negative,0.0,-0.75
2935,flirty,0.0,positive,-3.0,-0.75
2934,flirt,0.0,positive,-3.0,-0.75
3001,fragmented,0.0,positive,-3.0,-0.75
3003,frail,0.0,positive,-3.0,-0.75
3029,frenetically,0.0,positive,-3.0,-0.75
2919,flee,0.0,positive,-3.0,-0.75
2891,flabbergasted,0.0,positive,-3.0,-0.75
3015,frazzled,0.0,positive,-3.0,-0.75
2890,flabbergast,0.0,positive,-3.0,-0.75
2887,fist,0.0,positive,-3.0,-0.75
3016,freak,0.0,positive,-3.0,-0.75
2886,fissures,0.0,positive,-3.0,-0.75
3017,freaking,0.0,positive,-3.0,-0.75
3018,freakish,0.0,positive,-3.0,-0.75
3019,freakishly,0.0,positive,-3.0,-0.75
3020,freaks,0.0,positive,-3.0,-0.75
2878,finicky,0.0,positive,-3.0,-0.75
3025,freeze,0.0,positive,-3.0,-0.75
2872,finagle,0.0,positive,-3.0,-0.75
3026,freezes,0.0,positive,-3.0,-0.75
3027,freezing,0.0,positive,-3.0,-0.75
2871,filthy,0.0,positive,-3.0,-0.75
2870,filth,0.0,positive,-3.0,-0.75
2869,figurehead,0.0,positive,-3.0,-0.75
2868,fight,-1.0,negative,0.0,-0.75
2866,fierce,0.0,positive,-3.0,-0.75
3028,frenetic,0.0,positive,-3.0,-0.75
2892,flagging,0.0,positive,-3.0,-0.75
2893,flagrant,0.0,positive,-3.0,-0.75
3014,frazzle,0.0,positive,-3.0,-0.75
2905,flares,0.0,positive,-3.0,-0.75
2918,flaws,0.0,positive,-3.0,-0.75
2915,flawed,0.0,positive,-3.0,-0.75
2914,flaw,0.0,positive,-3.0,-0.75
3005,frantically,0.0,positive,-3.0,-0.75
2913,flaunt,0.0,positive,-3.0,-0.75
2909,flat-out,0.0,positive,-3.0,-0.75
3006,franticly,0.0,positive,-3.0,-0.75
2907,flareups,0.0,positive,-3.0,-0.75
2906,flareup,0.0,positive,-3.0,-0.75
2904,flare,0.0,positive,-3.0,-0.75
3013,fraught,0.0,positive,-3.0,-0.75
2903,flaky,0.0,positive,-3.0,-0.75
2902,flaking,0.0,positive,-3.0,-0.75
2901,flakieness,0.0,positive,-3.0,-0.75
2900,flakey,0.0,positive,-3.0,-0.75
2899,flake,0.0,positive,-3.0,-0.75
2898,flak,0.0,positive,-3.0,-0.75
2897,flairs,0.0,positive,-3.0,-0.75
2896,flair,0.0,positive,-3.0,-0.75
2894,flagrantly,0.0,positive,-3.0,-0.75
3137,galling,0.0,positive,-3.0,-0.75
2939,flounder,0.0,positive,-3.0,-0.75
3169,gibber,0.0,positive,-3.0,-0.75
3214,gnawing,0.0,positive,-3.0,-0.75
3152,geezer,0.0,positive,-3.0,-0.75
2769,fastidious,0.0,positive,-3.0,-0.75
2746,far-fetched,0.0,positive,-3.0,-0.75
3167,ghost,-1.0,negative,0.0,-0.75
2751,farfetched,0.0,positive,-3.0,-0.75
3209,glower,0.0,positive,-3.0,-0.75
3187,glaringly,0.0,positive,-3.0,-0.75
3143,garbage,0.0,positive,-3.0,-0.75
3149,gawky,0.0,positive,-3.0,-0.75
3145,gasp,0.0,positive,-3.0,-0.75
3198,glitches,0.0,positive,-3.0,-0.75
3176,gimmicked,0.0,positive,-3.0,-0.75
2758,fascism,0.0,positive,-3.0,-0.75
3168,ghosting,0.0,positive,-3.0,-0.75
3146,gauche,0.0,positive,-3.0,-0.75
2739,fanciful,0.0,positive,-3.0,-0.75
3191,glib,0.0,positive,-3.0,-0.75
2737,fanatics,0.0,positive,-3.0,-0.75
3170,gibberish,0.0,positive,-3.0,-0.75
3144,garish,0.0,positive,-3.0,-0.75
3192,glibly,0.0,positive,-3.0,-0.75
3175,gimmick,0.0,positive,-3.0,-0.75
3197,glitch,0.0,positive,-3.0,-0.75
3171,gibe,0.0,positive,-3.0,-0.75
3201,gloatingly,0.0,positive,-3.0,-0.75
3142,gape,0.0,positive,-3.0,-0.75
3213,glut,0.0,positive,-3.0,-0.75
3147,gaudy,0.0,positive,-3.0,-0.75
3177,gimmicking,0.0,positive,-3.0,-0.75
3215,goad,0.0,positive,-3.0,-0.75
2748,farcical,0.0,positive,-3.0,-0.75
2771,fastuous,0.0,positive,-3.0,-0.75
3179,gimmicky,0.0,positive,-3.0,-0.75
3160,genocide,0.0,positive,-3.0,-0.75
3164,get-rich,0.0,positive,-3.0,-0.75
3186,glare,0.0,positive,-3.0,-0.75
3139,galls,0.0,positive,-3.0,-0.75
2749,farcical-yet-provocative,0.0,positive,-3.0,-0.75
3141,gangster,0.0,positive,-3.0,-0.75
3165,ghastly,0.0,positive,-3.0,-0.75
3148,gawk,0.0,positive,-3.0,-0.75
3178,gimmicks,0.0,positive,-3.0,-0.75
2750,farcically,0.0,positive,-3.0,-0.75
2770,fastidiously,0.0,positive,-3.0,-0.75
3166,ghetto,0.0,positive,-3.0,-0.75
4852,monopolizing,-2.0,negative,0.0,-1.5
6279,sentence,-2.0,negative,0.0,-1.5
7505,unsecured,-2.0,negative,0.0,-1.5
5836,rejecting,-1.0,negative,-3.0,-1.5
1869,dirtier,-2.0,negative,0.0,-1.5
4851,monopolizes,-2.0,negative,0.0,-1.5
2881,firing,-2.0,negative,0.0,-1.5
7500,unsatisfied,-2.0,negative,0.0,-1.5
7016,tard,-2.0,negative,0.0,-1.5
81,accused,-2.0,negative,0.0,-1.5
6053,robber,-2.0,negative,0.0,-1.5
3998,inflamed,-2.0,negative,0.0,-1.5
4864,mope,-1.0,negative,-3.0,-1.5
6040,riots,-2.0,negative,0.0,-1.5
6054,robed,-2.0,negative,0.0,-1.5
2137,distresses,-2.0,negative,0.0,-1.5
4862,moody,-1.0,negative,-3.0,-1.5
5838,rejects,-1.0,negative,-3.0,-1.5
6052,rob,-2.0,negative,0.0,-1.5
7491,unresearched,-2.0,negative,0.0,-1.5
6039,riot,-2.0,negative,0.0,-1.5
1839,difficult,-1.0,negative,-3.0,-1.5
4850,monopolized,-2.0,negative,0.0,-1.5
4849,monopolize,-2.0,negative,0.0,-1.5
4581,lurk,-1.0,negative,-3.0,-1.5
4833,moans,-2.0,negative,0.0,-1.5
4582,lurking,-1.0,negative,-3.0,-1.5
7049,tension,-1.0,negative,-3.0,-1.5
1119,coerced,-2.0,negative,0.0,-1.5
4832,moaning,-2.0,negative,0.0,-1.5
2440,enrages,-2.0,negative,0.0,-1.5
7469,unprofessional,-2.0,negative,0.0,-1.5
4831,moaned,-2.0,negative,0.0,-1.5
2436,ennui,-2.0,negative,0.0,-1.5
6280,sentenced,-2.0,negative,0.0,-1.5
6281,sentences,-2.0,negative,0.0,-1.5
6282,sentencing,-2.0,negative,0.0,-1.5
678,bias,-1.0,negative,-3.0,-1.5
4827,misunderstands,-2.0,negative,0.0,-1.5
6375,sigh,-2.0,negative,0.0,-1.5
1,abandon,-2.0,negative,0.0,-1.5
5850,relentless,-1.0,negative,-3.0,-1.5
647,bereaving,-2.0,negative,0.0,-1.5
1129,collapsed,-2.0,negative,0.0,-1.5
6056,robs,-2.0,negative,0.0,-1.5
4848,mongering,-2.0,negative,0.0,-1.5
2449,enslaves,-2.0,negative,0.0,-1.5
5446,polluted,-2.0,negative,0.0,-1.5
2148,disturbs,-2.0,negative,0.0,-1.5
7030,tears,-2.0,negative,0.0,-1.5
2151,dithering,-2.0,negative,0.0,-1.5
644,bereaved,-2.0,negative,0.0,-1.5
2448,enslaved,-2.0,negative,0.0,-1.5
1130,collapses,-2.0,negative,0.0,-1.5
5449,pollutes,-2.0,negative,0.0,-1.5
1136,collisions,-2.0,negative,0.0,-1.5
1135,collision,-2.0,negative,0.0,-1.5
646,bereaves,-2.0,negative,0.0,-1.5
6381,silly,-1.0,negative,-3.0,-1.5
1870,dirtiest,-2.0,negative,0.0,-1.5
1131,collapsing,-2.0,negative,0.0,-1.5
6055,robing,-2.0,negative,0.0,-1.5
2879,fire,-2.0,negative,0.0,-1.5
4013,infuriates,-2.0,negative,0.0,-1.5
6910,sulky,-2.0,negative,0.0,-1.5
557,bamboozles,-2.0,negative,0.0,-1.5
558,ban,-2.0,negative,0.0,-1.5
2760,fascists,-2.0,negative,0.0,-1.5
6906,suing,-2.0,negative,0.0,-1.5
1958,discredited,-2.0,negative,0.0,-1.5
3673,illiteracy,-2.0,negative,0.0,-1.5
6909,sulking,-2.0,negative,0.0,-1.5
1327,cornered,-2.0,negative,0.0,-1.5
7509,unsettled,-1.0,negative,-3.0,-1.5
562,banish,-1.0,negative,-3.0,-1.5
1307,controversially,-2.0,negative,0.0,-1.5
3676,illnesses,-2.0,negative,0.0,-1.5
4918,n00b,-2.0,negative,0.0,-1.5
4917,myth,-1.0,negative,-3.0,-1.5
6407,skeptics,-2.0,negative,0.0,-1.5
566,banned,-2.0,negative,0.0,-1.5
556,bamboozled,-2.0,negative,0.0,-1.5
555,bamboozle,-2.0,negative,0.0,-1.5
551,bailout,-2.0,negative,0.0,-1.5
4934,na�ve,-2.0,negative,0.0,-1.5
1388,craziest,-2.0,negative,0.0,-1.5
1387,crazier,-2.0,negative,0.0,-1.5
3650,ignore,-1.0,negative,-3.0,-1.5
3651,ignored,-2.0,negative,0.0,-1.5
4953,neglects,-2.0,negative,0.0,-1.5
4952,neglecting,-2.0,negative,0.0,-1.5
4514,longing,-1.0,negative,-3.0,-1.5
5697,rageful,-2.0,negative,0.0,-1.5
3653,ill,-2.0,negative,0.0,-1.5
3053,frikin,-2.0,negative,0.0,-1.5
1372,cramp,-1.0,negative,-3.0,-1.5
4252,isolated,-1.0,negative,-3.0,-1.5
6419,slam,-2.0,negative,0.0,-1.5
3047,frightened,-2.0,negative,0.0,-1.5
4053,inquisition,-2.0,negative,0.0,-1.5
7870,worn,-1.0,negative,-3.0,-1.5
1293,contestable,-2.0,negative,0.0,-1.5
5434,poisoned,-2.0,negative,0.0,-1.5
4893,mourns,-2.0,negative,0.0,-1.5
1950,discouraged,-2.0,negative,0.0,-1.5
4888,mourned,-2.0,negative,0.0,-1.5
3759,impose,-1.0,negative,-3.0,-1.5
2880,fired,-2.0,negative,0.0,-1.5
4024,inhibit,-1.0,negative,-3.0,-1.5
2128,distracted,-2.0,negative,0.0,-1.5
2131,distracts,-2.0,negative,0.0,-1.5
6973,swear,-2.0,negative,0.0,-1.5
6974,swearing,-2.0,negative,0.0,-1.5
6975,swears,-2.0,negative,0.0,-1.5
5833,regretting,-2.0,negative,0.0,-1.5
1232,conflictive,-2.0,negative,0.0,-1.5
590,beaten,-2.0,negative,0.0,-1.5
5834,reject,-1.0,negative,-3.0,-1.5
5835,rejected,-1.0,negative,-3.0,-1.5
4892,mourning,-2.0,negative,0.0,-1.5
6955,suspect,-1.0,negative,-3.0,-1.5
4908,murders,-2.0,negative,0.0,-1.5
2124,distorting,-2.0,negative,0.0,-1.5
1287,contend,-1.0,negative,-3.0,-1.5
4037,injured,-2.0,negative,0.0,-1.5
1843,diffident,-2.0,negative,0.0,-1.5
1848,dilemma,-1.0,negative,-3.0,-1.5
575,barrier,-2.0,negative,0.0,-1.5
5569,profiteer,-2.0,negative,0.0,-1.5
1277,contagious,-1.0,negative,-3.0,-1.5
1276,contagions,-2.0,negative,0.0,-1.5
1275,contagion,-2.0,negative,0.0,-1.5
1272,constrained,-2.0,negative,0.0,-1.5
4901,mumpish,-2.0,negative,0.0,-1.5
6397,singleminded,-2.0,negative,0.0,-1.5
5437,poisons,-2.0,negative,0.0,-1.5
7527,unsure,-1.0,negative,-3.0,-1.5
3702,immobilized,-1.0,negative,-3.0,-1.5
2161,dizzy,-1.0,negative,-3.0,-1.5
2379,emptiness,-1.0,negative,-3.0,-1.5
7448,unmotivated,-2.0,negative,0.0,-1.5
2969,foreclosure,-2.0,negative,0.0,-1.5
909,burdens,-2.0,negative,0.0,-1.5
908,burdening,-2.0,negative,0.0,-1.5
907,burdened,-2.0,negative,0.0,-1.5
3266,grave,-2.0,negative,0.0,-1.5
3837,incensed,-2.0,negative,0.0,-1.5
3202,gloom,-1.0,negative,-3.0,-1.5
2970,foreclosures,-2.0,negative,0.0,-1.5
2226,dreaded,-2.0,negative,0.0,-1.5
3833,incapacitated,-2.0,negative,0.0,-1.5
7252,tumor,-2.0,negative,0.0,-1.5
894,bummer,-2.0,negative,0.0,-1.5
4724,messing up,-2.0,negative,0.0,-1.5
2271,dumps,-1.0,negative,-3.0,-1.5
1913,disasters,-2.0,negative,0.0,-1.5
7342,underestimate,-1.0,negative,-3.0,-1.5
885,bullied,-2.0,negative,0.0,-1.5
5971,retreat,-1.0,negative,-3.0,-1.5
7355,undeserving,-2.0,negative,0.0,-1.5
7942,zealots,-2.0,negative,0.0,-1.5
7212,tremulous,-2.0,negative,0.0,-1.5
4762,mischief,-1.0,negative,-3.0,-1.5
5521,pretend,-1.0,negative,-3.0,-1.5
5663,quaking,-2.0,negative,0.0,-1.5
4757,misbehaving,-2.0,negative,0.0,-1.5
4756,misbehaves,-2.0,negative,0.0,-1.5
7210,trembling,-2.0,negative,0.0,-1.5
4755,misbehaved,-2.0,negative,0.0,-1.5
2276,duped,-2.0,negative,0.0,-1.5
2216,drags,-1.0,negative,-3.0,-1.5
770,bomb,-1.0,negative,-3.0,-1.5
7935,yucky,-2.0,negative,0.0,-1.5
4304,joyless,-2.0,negative,0.0,-1.5
2212,drag,-1.0,negative,-3.0,-1.5
2213,dragged,-1.0,negative,-3.0,-1.5
5484,prblm,-2.0,negative,0.0,-1.5
5485,prblms,-2.0,negative,0.0,-1.5
5515,pressured,-2.0,negative,0.0,-1.5
2230,dreading,-2.0,negative,0.0,-1.5
7373,unemployment,-2.0,negative,0.0,-1.5
2938,flops,-2.0,negative,0.0,-1.5
7297,unaware,-2.0,negative,0.0,-1.5
853,broken,-1.0,negative,-3.0,-1.5
852,broke,-1.0,negative,-3.0,-1.5
2947,flustered,-2.0,negative,0.0,-1.5
7301,unbelievable,-1.0,negative,-3.0,-1.5
2249,drown,-2.0,negative,0.0,-1.5
2250,drowned,-2.0,negative,0.0,-1.5
2,abandoned,-2.0,negative,0.0,-1.5
6305,shamed,-2.0,negative,0.0,-1.5
7307,uncertain,-1.0,negative,-3.0,-1.5
2252,drowns,-2.0,negative,0.0,-1.5
3879,inconvenient,-2.0,negative,0.0,-1.5
7311,unclear,-1.0,negative,-3.0,-1.5
7322,unconfirmed,-1.0,negative,-3.0,-1.5
7320,unconcerned,-2.0,negative,0.0,-1.5
2944,flu,-2.0,negative,0.0,-1.5
5920,resigned,-1.0,negative,-3.0,-1.5
856,brooding,-2.0,negative,0.0,-1.5
5956,restricts,-2.0,negative,0.0,-1.5
2961,fools,-2.0,negative,0.0,-1.5
5953,restricting,-2.0,negative,0.0,-1.5
800,boycotted,-2.0,negative,0.0,-1.5
801,boycotting,-2.0,negative,0.0,-1.5
7334,undecided,-1.0,negative,-3.0,-1.5
6321,shattered,-2.0,negative,0.0,-1.5
6,abductions,-2.0,negative,0.0,-1.5
5,abduction,-2.0,negative,0.0,-1.5
802,boycotts,-2.0,negative,0.0,-1.5
3,abandons,-2.0,negative,0.0,-1.5
4,abducted,-2.0,negative,0.0,-1.5
2242,droopy,-2.0,negative,0.0,-1.5
2268,dump,-1.0,negative,-3.0,-1.5
4698,menaced,-2.0,negative,0.0,-1.5
2937,flop,-2.0,negative,0.0,-1.5
7290,unappreciated,-2.0,negative,0.0,-1.5
7291,unapproved,-2.0,negative,0.0,-1.5
5904,repulse,-1.0,negative,-3.0,-1.5
946,cancer,-1.0,negative,-3.0,-1.5
2164,dodging,-2.0,negative,0.0,-1.5
2171,dolorous,-2.0,negative,0.0,-1.5
7418,unimpressed,-2.0,negative,0.0,-1.5
7113,thwarted,-2.0,negative,0.0,-1.5
7114,thwarting,-2.0,negative,0.0,-1.5
7115,thwarts,-2.0,negative,0.0,-1.5
2363,embittered,-2.0,negative,0.0,-1.5
4802,misread,-1.0,negative,-3.0,-1.5
58,accident,-2.0,negative,0.0,-1.5
2358,embarrasses,-2.0,negative,0.0,-1.5
60,accidentally,-2.0,negative,0.0,-1.5
4265,jailed,-2.0,negative,0.0,-1.5
7125,timorous,-2.0,negative,0.0,-1.5
5462,possessive,-2.0,negative,0.0,-1.5
2357,embarrassed,-2.0,negative,0.0,-1.5
1018,charges,-2.0,negative,0.0,-1.5
3292,grieved,-2.0,negative,0.0,-1.5
725,blind,-1.0,negative,-3.0,-1.5
7421,unintelligent,-2.0,negative,0.0,-1.5
4804,misreporting,-2.0,negative,0.0,-1.5
1008,chagrined,-2.0,negative,0.0,-1.5
7090,threatens,-2.0,negative,0.0,-1.5
7445,unloved,-2.0,negative,0.0,-1.5
3763,imposing,-1.0,negative,-3.0,-1.5
4817,mistaking,-2.0,negative,0.0,-1.5
7444,unlovable,-2.0,negative,0.0,-1.5
2165,dodgy,-2.0,negative,0.0,-1.5
5547,prisoners,-2.0,negative,0.0,-1.5
7088,threatened,-2.0,negative,0.0,-1.5
6428,slashed,-2.0,negative,0.0,-1.5
61,accidents,-2.0,negative,0.0,-1.5
1072,choking,-2.0,negative,0.0,-1.5
1071,chokes,-2.0,negative,0.0,-1.5
1070,choked,-2.0,negative,0.0,-1.5
4810,missing,-2.0,negative,0.0,-1.5
701,blamed,-2.0,negative,0.0,-1.5
703,blames,-2.0,negative,0.0,-1.5
705,blaming,-2.0,negative,0.0,-1.5
7137,tits,-2.0,negative,0.0,-1.5
2178,dont like,-2.0,negative,0.0,-1.5
6340,shocks,-2.0,negative,0.0,-1.5
6345,short-sightedness,-2.0,negative,0.0,-1.5
5469,poverty,-1.0,negative,-3.0,-1.5
975,cashing in,-2.0,negative,0.0,-1.5
7385,unfair,-2.0,negative,0.0,-1.5
6347,shortages,-2.0,negative,0.0,-1.5
3925,indoctrinating,-2.0,negative,0.0,-1.5
3924,indoctrinates,-2.0,negative,0.0,-1.5
7923,wronged,-2.0,negative,0.0,-1.5
4645,manipulation,-1.0,negative,-3.0,-1.5
2191,doubts,-1.0,negative,-3.0,-1.5
3923,indoctrinated,-2.0,negative,0.0,-1.5
6344,short-sighted,-2.0,negative,0.0,-1.5
2283,dysfunction,-2.0,negative,0.0,-1.5
2747,farce,-1.0,negative,-3.0,-1.5
7190,trap,-1.0,negative,-3.0,-1.5
5271,passive,-1.0,negative,-3.0,-1.5
7375,unequal,-1.0,negative,-3.0,-1.5
7172,touting,-2.0,negative,0.0,-1.5
2314,eerie,-2.0,negative,0.0,-1.5
3783,imprisoned,-2.0,negative,0.0,-1.5
2185,doubt,-1.0,negative,-3.0,-1.5
1002,censors,-2.0,negative,0.0,-1.5
7144,toothless,-2.0,negative,0.0,-1.5
1001,censored,-2.0,negative,0.0,-1.5
1000,censor,-2.0,negative,0.0,-1.5
4791,misinterpreted,-2.0,negative,0.0,-1.5
4788,misinformation,-2.0,negative,0.0,-1.5
3004,frantic,-1.0,negative,-3.0,-1.5
7154,torn,-2.0,negative,0.0,-1.5
2315,eery,-2.0,negative,0.0,-1.5
2716,falling,-1.0,negative,-3.0,-1.5
7396,unfocused,-2.0,negative,0.0,-1.5
32,absentee,-1.0,negative,-3.0,-1.5
2923,flees,-1.0,negative,-3.0,-1.5
2187,doubtful,-1.0,negative,-3.0,-1.5
7164,totalitarianism,-2.0,negative,0.0,-1.5
4316,jumpy,-1.0,negative,-3.0,-1.5
6427,slash,-2.0,negative,0.0,-1.5
2082,disruptions,-2.0,negative,0.0,-1.5
7738,warn,-2.0,negative,0.0,-1.5
1681,denier,-2.0,negative,0.0,-1.5
6571,sore,-1.0,negative,-3.0,-1.5
7747,waste,-1.0,negative,-3.0,-1.5
5012,numb,-1.0,negative,-3.0,-1.5
2623,expels,-2.0,negative,0.0,-1.5
2009,disjointed,-2.0,negative,0.0,-1.5
2066,disregarded,-2.0,negative,0.0,-1.5
5182,overselling,-2.0,negative,0.0,-1.5
407,arrests,-2.0,negative,0.0,-1.5
5183,oversells,-2.0,negative,0.0,-1.5
6175,scapegoats,-2.0,negative,0.0,-1.5
405,arrest,-2.0,negative,0.0,-1.5
5630,provoke,-1.0,negative,-3.0,-1.5
2589,excuse,-1.0,negative,-3.0,-1.5
4456,libelous,-2.0,negative,0.0,-1.5
7720,walkouts,-2.0,negative,0.0,-1.5
274,ambivalent,-1.0,negative,-3.0,-1.5
7719,walkout,-2.0,negative,0.0,-1.5
6577,sorry,-1.0,negative,-3.0,-1.5
1676,demoralized,-2.0,negative,0.0,-1.5
1631,dejecting,-2.0,negative,0.0,-1.5
3443,haunt,-1.0,negative,-3.0,-1.5
6675,stalled,-2.0,negative,0.0,-1.5
3444,haunted,-2.0,negative,0.0,-1.5
5181,oversell,-2.0,negative,0.0,-1.5
2039,disparages,-2.0,negative,0.0,-1.5
6660,stabbed,-2.0,negative,0.0,-1.5
2068,disregarding,-2.0,negative,0.0,-1.5
4206,ironic,-1.0,negative,-3.0,-1.5
6691,starved,-2.0,negative,0.0,-1.5
5070,offends,-2.0,negative,0.0,-1.5
6664,stabs,-2.0,negative,0.0,-1.5
5178,overreaction,-2.0,negative,0.0,-1.5
1686,denounces,-2.0,negative,0.0,-1.5
1626,dehumanizing,-2.0,negative,0.0,-1.5
5618,protesters,-2.0,negative,0.0,-1.5
5602,prosecuted,-2.0,negative,0.0,-1.5
1780,detained,-2.0,negative,0.0,-1.5
5067,offended,-2.0,negative,0.0,-1.5
2633,exploits,-2.0,negative,0.0,-1.5
6766,strangled,-2.0,negative,0.0,-1.5
412,ashame,-2.0,negative,0.0,-1.5
2069,disregards,-2.0,negative,0.0,-1.5
1477,cynic,-2.0,negative,0.0,-1.5
5179,overreacts,-2.0,negative,0.0,-1.5
6762,strangely,-1.0,negative,-3.0,-1.5
6761,strange,-1.0,negative,-3.0,-1.5
1986,disheartened,-2.0,negative,0.0,-1.5
258,alone,-2.0,negative,0.0,-1.5
2038,disparaged,-2.0,negative,0.0,-1.5
1682,deniers,-2.0,negative,0.0,-1.5
1505,darkest,-2.0,negative,0.0,-1.5
1506,darkness,-1.0,negative,-3.0,-1.5
5098,oppressed,-2.0,negative,0.0,-1.5
2060,disqualified,-2.0,negative,0.0,-1.5
4410,lawsuits,-2.0,negative,0.0,-1.5
5043,obstacles,-2.0,negative,0.0,-1.5
4142,interrupts,-2.0,negative,0.0,-1.5
7715,vulnerability,-2.0,negative,0.0,-1.5
4146,intimidated,-2.0,negative,0.0,-1.5
5388,piteous,-2.0,negative,0.0,-1.5
1635,delayed,-1.0,negative,-3.0,-1.5
3540,homesick,-2.0,negative,0.0,-1.5
197,aggravates,-2.0,negative,0.0,-1.5
4147,intimidates,-2.0,negative,0.0,-1.5
196,aggravated,-2.0,negative,0.0,-1.5
6241,sedition,-2.0,negative,0.0,-1.5
6242,seditious,-2.0,negative,0.0,-1.5
6686,startled,-2.0,negative,0.0,-1.5
5332,persecuted,-2.0,negative,0.0,-1.5
5107,optionless,-2.0,negative,0.0,-1.5
4360,lag,-1.0,negative,-3.0,-1.5
7704,vociferous,-1.0,negative,-3.0,-1.5
5384,piqued,-2.0,negative,0.0,-1.5
5762,rebellion,-2.0,negative,0.0,-1.5
4409,lawsuit,-2.0,negative,0.0,-1.5
1779,detain,-2.0,negative,0.0,-1.5
6693,starving,-2.0,negative,0.0,-1.5
6596,speculative,-2.0,negative,0.0,-1.5
1634,delay,-1.0,negative,-3.0,-1.5
2621,expelled,-2.0,negative,0.0,-1.5
6588,spamming,-2.0,negative,0.0,-1.5
5122,outmaneuvered,-2.0,negative,0.0,-1.5
2059,disputing,-2.0,negative,0.0,-1.5
6585,spam,-2.0,negative,0.0,-1.5
2814,fearing,-2.0,negative,0.0,-1.5
1633,dejects,-2.0,negative,0.0,-1.5
7770,weeping,-2.0,negative,0.0,-1.5
2058,disputes,-2.0,negative,0.0,-1.5
7678,violated,-2.0,negative,0.0,-1.5
7679,violates,-2.0,negative,0.0,-1.5
6676,stalling,-2.0,negative,0.0,-1.5
7680,violating,-2.0,negative,0.0,-1.5
3553,hooliganism,-2.0,negative,0.0,-1.5
2622,expelling,-2.0,negative,0.0,-1.5
5333,persecutes,-2.0,negative,0.0,-1.5
2788,fatigues,-2.0,negative,0.0,-1.5
201,aggressions,-2.0,negative,0.0,-1.5
4136,interrogated,-2.0,negative,0.0,-1.5
2789,fatiguing,-2.0,negative,0.0,-1.5
4138,interrupted,-2.0,negative,0.0,-1.5
3554,hooligans,-2.0,negative,0.0,-1.5
6716,stereotyped,-2.0,negative,0.0,-1.5
4139,interrupting,-2.0,negative,0.0,-1.5
1464,curse,-1.0,negative,-3.0,-1.5
1625,dehumanizes,-2.0,negative,0.0,-1.5
4242,irreversible,-1.0,negative,-3.0,-1.5
4482,limits,-1.0,negative,-3.0,-1.5
1721,derides,-2.0,negative,0.0,-1.5
1720,derided,-2.0,negative,0.0,-1.5
1718,derails,-2.0,negative,0.0,-1.5
1717,derailed,-2.0,negative,0.0,-1.5
1716,derail,-2.0,negative,0.0,-1.5
3335,gullibility,-2.0,negative,0.0,-1.5
6529,sneaky,-1.0,negative,-3.0,-1.5
3390,hard,-1.0,negative,-3.0,-1.5
6219,screams,-2.0,negative,0.0,-1.5
5334,persecuting,-2.0,negative,0.0,-1.5
6218,screaming,-2.0,negative,0.0,-1.5
3512,hesitate,-2.0,negative,0.0,-1.5
1619,degrades,-2.0,negative,0.0,-1.5
6438,sleeplessness,-2.0,negative,0.0,-1.5
6113,saddened,-2.0,negative,0.0,-1.5
4078,insipid,-2.0,negative,0.0,-1.5
4212,irrational,-1.0,negative,-3.0,-1.5
1426,criticizes,-2.0,negative,0.0,-1.5
3421,harsher,-2.0,negative,0.0,-1.5
6539,snubbed,-2.0,negative,0.0,-1.5
7727,war,-2.0,negative,0.0,-1.5
6540,snubbing,-2.0,negative,0.0,-1.5
6541,snubs,-2.0,negative,0.0,-1.5
4502,lobby,-2.0,negative,0.0,-1.5
1722,deriding,-2.0,negative,0.0,-1.5
